step,epoch,total_loss,content_loss,style_loss,tv_loss
1,1,61498816.0,25027.091796875,6147.37890625,34.189701080322266
2,1,263239072.0,19601.56640625,26321.947265625,11.722234725952148
3,1,59775160.0,19695.15234375,5975.54638671875,7.976720809936523
4,1,164190912.0,23001.775390625,16416.791015625,7.706210136413574
5,1,143763984.0,19462.60546875,14374.4521484375,5.072257995605469
6,1,92534288.0,24123.9140625,9251.0166015625,4.44017219543457
7,1,76878440.0,21958.30078125,7685.64794921875,3.6830973625183105
8,1,68127808.0,26907.80078125,6810.09033203125,4.253382682800293
9,1,61549056.0,29272.923828125,6151.978515625,4.3043365478515625
10,1,58389980.0,26039.27734375,5836.39404296875,4.0941996574401855
11,1,55677900.0,21266.99609375,5565.6630859375,3.451300859451294
12,1,52165652.0,28179.49609375,5213.7470703125,4.740595817565918
13,1,48734556.0,25674.5390625,4870.88818359375,4.268665313720703
14,1,47582736.0,23992.359375,4755.87451171875,4.118066787719727
15,1,43586156.0,30395.072265625,4355.576171875,5.801848411560059
16,1,41253508.0,33954.8203125,4121.955078125,6.0879669189453125
17,1,40747480.0,31624.48046875,4071.58544921875,5.804441452026367
18,1,37233240.0,30191.740234375,3720.304931640625,5.609992027282715
19,1,36872208.0,35464.48828125,3683.67431640625,6.187160968780518
20,1,32635068.0,39339.5,3259.57275390625,7.43135929107666
21,1,30085428.0,40337.3203125,3004.509033203125,8.074371337890625
22,1,32149420.0,35493.89453125,3211.392578125,7.286137580871582
23,1,31189744.0,31601.05859375,3115.814208984375,6.953171730041504
24,1,26176296.0,40172.13671875,2613.6123046875,9.253255844116211
25,1,27630686.0,34577.9453125,2759.61083984375,8.31918716430664
26,1,27067824.0,34859.1640625,2703.29638671875,8.373224258422852
27,1,27130038.0,45322.4140625,2708.4716796875,11.74453353881836
28,1,24049480.0,36054.26171875,2401.342529296875,9.5713529586792
29,1,23879926.0,31775.189453125,2384.81494140625,8.700267791748047
30,1,24263122.0,36453.55078125,2422.666748046875,9.26145076751709
31,1,25527740.0,32106.517578125,2549.5634765625,9.178230285644531
32,1,24779220.0,35170.3046875,2474.405029296875,9.715089797973633
33,1,21887486.0,39931.25390625,2184.75537109375,11.35732650756836
34,1,21097390.0,38653.27734375,2105.87353515625,10.689455032348633
35,1,19828360.0,36106.3125,1979.225341796875,11.239195823669434
36,1,18858746.0,42573.9375,1881.6171875,12.325139999389648
37,1,18979206.0,35479.9765625,1894.3726806640625,11.543709754943848
38,1,20712554.0,34835.921875,2067.771728515625,11.699084281921387
39,1,17285448.0,34393.2890625,1725.10546875,12.819921493530273
40,1,17740902.0,40816.73828125,1770.0086669921875,13.85666275024414
41,1,18357508.0,36516.3671875,1832.09912109375,13.700892448425293
42,1,16453330.0,39226.7109375,1641.4102783203125,13.405420303344727
43,1,16317837.0,37277.9296875,1628.055908203125,13.056259155273438
44,1,15791601.0,35222.9609375,1575.6378173828125,13.482234954833984
45,1,15334595.0,41282.359375,1529.331298828125,15.042753219604492
46,1,16144217.0,32951.39453125,1611.1265869140625,13.638748168945312
47,1,15879347.0,31409.115234375,1584.7938232421875,12.350198745727539
48,1,14208216.0,34862.75,1417.3353271484375,14.320806503295898
49,1,15810007.0,34726.734375,1577.5279541015625,13.176799774169922
50,1,16688661.0,34930.52734375,1665.373046875,14.040326118469238
51,1,14390517.0,33675.30859375,1435.6842041015625,14.193574905395508
52,1,15174291.0,33855.40234375,1514.0435791015625,13.5791654586792
53,1,16140742.0,36527.0859375,1610.4215087890625,14.77566146850586
54,1,14092019.0,40212.3515625,1405.1806640625,15.110429763793945
55,1,14150969.0,35383.59765625,1411.5584716796875,14.683221817016602
56,1,14848150.0,37519.171875,1481.0631103515625,14.521477699279785
57,1,16254830.0,31370.9921875,1622.345947265625,12.529709815979004
58,1,14591821.0,39081.63671875,1455.27392578125,14.748601913452148
59,1,13196937.0,32396.33984375,1316.4541015625,14.316567420959473
60,1,13827567.0,31638.619140625,1379.5927734375,15.359077453613281
61,1,13615483.0,34499.4609375,1358.098388671875,16.862829208374023
62,1,13185180.0,32784.609375,1315.239501953125,15.772937774658203
63,1,13189360.0,37801.5859375,1315.15576171875,15.039266586303711
64,1,14244143.0,31296.1171875,1421.28466796875,13.93436050415039
65,1,13977612.0,36656.5,1394.095458984375,14.56698226928711
66,1,12196090.0,34883.6171875,1216.12060546875,16.443735122680664
67,1,14499896.0,32385.05078125,1446.7510986328125,15.702031135559082
68,1,12392307.0,31366.20703125,1236.0941162109375,15.313373565673828
69,1,11671380.0,32807.8515625,1163.857177734375,15.259902954101562
70,1,11078193.0,31131.51953125,1104.7060546875,15.413505554199219
71,1,11799940.0,32627.615234375,1176.731201171875,16.332021713256836
72,1,10189054.0,33844.6171875,1015.5209350585938,15.653064727783203
