step,epoch,total_loss,content_loss,style_loss,tv_loss
1,1,164699696.0,20791.962890625,16467.890625,35.2581901550293
2,1,1762703872.0,22760.91015625,176268.109375,9.676612854003906
3,1,253857216.0,19592.486328125,25383.76171875,8.067089080810547
4,1,260349808.0,14038.177734375,26033.578125,7.791567802429199
5,1,384346272.0,14991.962890625,38433.12890625,7.477926254272461
6,1,384273376.0,18035.59765625,38425.53125,7.559210777282715
7,1,363847776.0,15783.28515625,36383.19921875,6.003893852233887
8,1,349540928.0,13428.2958984375,34952.75,4.23894739151001
9,1,337560000.0,16114.255859375,33754.38671875,4.531862258911133
10,1,338169152.0,16796.51953125,33815.234375,3.971273422241211
11,1,328480096.0,15289.6552734375,32846.48046875,4.4776930809021
12,1,324884128.0,18770.939453125,32486.53515625,4.653202056884766
13,1,313164960.0,19249.546875,31314.568359375,5.093829154968262
14,1,309787008.0,19471.580078125,30976.755859375,5.199267387390137
15,1,304482688.0,17689.369140625,30446.498046875,5.579740524291992
16,1,293652704.0,20751.470703125,29363.197265625,6.266590595245361
17,1,281536736.0,28452.5,28150.830078125,7.341888427734375
18,1,276285376.0,21992.6953125,27626.337890625,6.7736921310424805
19,1,271503104.0,19702.361328125,27148.337890625,6.5097575187683105
20,1,263422640.0,23378.39453125,26339.92578125,7.64953088760376
21,1,247877040.0,27810.203125,24784.923828125,9.138996124267578
22,1,242750816.0,26814.4765625,24272.400390625,8.764938354492188
23,1,233099328.0,24087.92578125,23307.525390625,8.771435737609863
24,1,226263680.0,24666.09765625,22623.900390625,9.992886543273926
25,1,224750304.0,25538.685546875,22472.4765625,10.050080299377441
26,1,216450464.0,25672.61328125,21642.478515625,10.034263610839844
27,1,210345344.0,26207.04296875,21031.9140625,11.220714569091797
28,1,207182560.0,28136.41015625,20715.44140625,12.923614501953125
29,1,204532400.0,21752.056640625,20451.064453125,11.239896774291992
30,1,194565200.0,30277.4296875,19453.4921875,13.868978500366211
31,1,195992240.0,23213.28125,19596.90234375,11.165464401245117
32,1,191795664.0,23200.8984375,19177.24609375,10.005501747131348
33,1,191495600.0,25066.57421875,19147.052734375,11.917949676513672
34,1,185959136.0,26218.5859375,18593.291015625,12.249008178710938
35,1,185937664.0,24624.201171875,18591.3046875,12.185236930847168
36,1,183426688.0,22997.53515625,18340.369140625,11.323486328125
37,1,179788560.0,30714.453125,17975.783203125,12.726484298706055
38,1,179310496.0,22500.228515625,17928.80078125,10.72048568725586
39,1,174728688.0,24214.0859375,17470.447265625,13.031230926513672
40,1,165455760.0,26002.078125,16542.9765625,14.068364143371582
41,1,158256928.0,22567.728515625,15823.4365234375,11.800077438354492
42,1,148441136.0,27234.4921875,14841.3896484375,12.262907028198242
43,1,135258496.0,25913.341796875,13523.2578125,12.965343475341797
44,1,121743576.0,27739.859375,12171.583984375,13.254585266113281
45,1,106711472.0,28724.7109375,10668.2744140625,13.29349136352539
46,1,110077448.0,28566.1484375,11004.8876953125,12.461874961853027
47,1,100093112.0,26803.12890625,10006.630859375,12.326753616333008
48,1,98565664.0,28450.509765625,9853.7216796875,12.442922592163086
49,1,91108624.0,29184.8046875,9107.9443359375,13.649484634399414
50,1,88490144.0,28184.76953125,8846.1962890625,13.403146743774414
51,1,84235528.0,32835.6171875,8420.26953125,14.733158111572266
52,1,80231456.0,31050.74609375,8020.041015625,15.018102645874023
53,1,84866616.0,32367.0234375,8483.4248046875,14.953178405761719
54,1,73805216.0,30231.78125,7377.498046875,14.392570495605469
55,1,79515416.0,34554.6875,7948.08642578125,15.146931648254395
56,1,74026544.0,31528.06640625,7399.50146484375,14.078421592712402
57,1,65003084.0,30681.677734375,6497.240234375,13.02178955078125
58,1,67152808.0,31454.607421875,6712.13525390625,13.549606323242188
59,1,68195392.0,30235.98046875,6816.51611328125,12.919759750366211
60,1,58761804.0,36162.1328125,5872.56396484375,15.971809387207031
