step,epoch,total_loss,content_loss,style_loss,tv_loss
1,1,2452804352.0,23991.919921875,24527.802734375,30.974178314208984
2,1,6233326592.0,22531.609375,62333.04296875,13.451223373413086
3,1,1891632000.0,25781.3359375,18916.0625,13.244564056396484
4,1,3724290816.0,18449.166015625,37242.72265625,12.222232818603516
5,1,3259502848.0,19388.375,32594.833984375,9.406007766723633
6,1,3074190336.0,18899.11328125,30741.71484375,8.56100082397461
7,1,2813950464.0,24464.44921875,28139.259765625,7.818567276000977
8,1,2617844224.0,27209.3984375,26178.171875,9.50110149383545
9,1,2291751680.0,28007.2265625,22917.23828125,8.958141326904297
10,1,2115950080.0,37630.875,21159.125,10.705653190612793
11,1,1762016768.0,28483.560546875,17619.8828125,8.60165023803711
12,1,1670198656.0,35976.8515625,16701.626953125,8.923226356506348
13,1,1610952448.0,37716.35546875,16109.146484375,9.240633964538574
14,1,1542411648.0,29229.876953125,15423.82421875,8.29846477508545
15,1,1448717952.0,28915.603515625,14486.8896484375,8.209505081176758
16,1,1410123904.0,36728.234375,14100.8720703125,10.024896621704102
17,1,1369187584.0,31419.52734375,13691.5625,9.28385066986084
18,1,1285542656.0,27048.00390625,12855.15625,8.097089767456055
19,1,1235195136.0,30697.6953125,12351.6435546875,9.286266326904297
20,1,1271862912.0,29253.61328125,12718.3359375,9.390432357788086
21,1,1095262208.0,31020.498046875,10952.3125,9.67495346069336
22,1,1047979328.0,28323.16796875,10479.509765625,9.66012954711914
23,1,1088368512.0,27096.44140625,10883.4140625,9.330410957336426
24,1,960447168.0,36579.6875,9604.10546875,11.388406753540039
25,1,965826560.0,31392.900390625,9657.951171875,11.302752494812012
26,1,1077016576.0,36690.484375,10769.798828125,13.739533424377441
27,1,887838848.0,26954.59375,8878.119140625,10.782735824584961
28,1,960713664.0,24600.552734375,9606.890625,10.344539642333984
29,1,812237440.0,28923.15234375,8122.0849609375,11.470562934875488
30,1,780132864.0,27301.4921875,7801.0556640625,12.332557678222656
31,1,743729664.0,32185.935546875,7436.974609375,13.578104019165039
32,1,769103040.0,29722.650390625,7690.7333984375,13.79003620147705
33,1,683508224.0,32723.390625,6834.75537109375,12.92442798614502
34,1,802311296.0,30606.287109375,8022.80712890625,11.882394790649414
35,1,688113920.0,30588.890625,6880.83349609375,13.56781005859375
36,1,634271168.0,29296.818359375,6342.41845703125,12.594282150268555
37,1,682726464.0,28713.65234375,6826.9775390625,12.66701889038086
38,1,709535040.0,29202.484375,7095.05859375,15.059164047241211
39,1,700540416.0,31152.3828125,7005.09228515625,15.672107696533203
40,1,578606208.0,26902.91796875,5785.79345703125,15.237676620483398
41,1,569008704.0,32550.533203125,5689.76123046875,17.652862548828125
42,1,537063040.0,29406.76171875,5370.33642578125,14.11998176574707
43,1,599964032.0,29089.2109375,5999.34912109375,13.297176361083984
44,1,555530624.0,31405.76171875,5554.9921875,14.84796142578125
45,1,541853120.0,27270.212890625,5418.2587890625,14.24964427947998
46,1,508700960.0,31882.4609375,5086.69091796875,16.966909408569336
47,1,554545472.0,29480.6484375,5545.15966796875,16.394264221191406
48,1,442524448.0,32839.4140625,4424.916015625,16.373138427734375
49,1,482515904.0,29140.728515625,4824.86767578125,16.259296417236328
50,1,471250112.0,30157.69140625,4712.19970703125,16.175458908081055
51,1,453404032.0,29392.49609375,4533.74609375,14.763792037963867
52,1,477652768.0,32418.6875,4776.20361328125,18.76534652709961
53,1,432692768.0,31486.603515625,4326.61279296875,19.26509666442871
54,1,409753920.0,29320.220703125,4097.24609375,18.072561264038086
55,1,386678880.0,29978.57421875,3866.489013671875,18.124059677124023
56,1,389943520.0,28268.87890625,3899.152587890625,15.875992774963379
57,1,380687104.0,33107.52734375,3806.539794921875,18.454788208007812
58,1,354673472.0,27306.89453125,3546.4619140625,19.92218017578125
59,1,372514336.0,30793.27734375,3724.83544921875,21.11204719543457
60,1,378357888.0,33636.1171875,3783.242431640625,22.819820404052734
61,1,359486976.0,29071.767578125,3594.579345703125,19.39776039123535
62,1,413229088.0,26204.26953125,4132.02880859375,17.835693359375
63,1,311859840.0,29343.95703125,3118.304931640625,19.706695556640625
64,1,309278592.0,31059.259765625,3092.475341796875,20.291072845458984
65,1,302705728.0,29184.380859375,3026.765380859375,22.370716094970703
66,1,301582464.0,30094.7265625,3015.52392578125,22.095966339111328
67,1,263659360.0,32506.990234375,2636.2685546875,22.25041389465332
68,1,281286560.0,30218.27734375,2812.5634765625,21.47415542602539
69,1,266810448.0,32585.6953125,2667.778564453125,23.869272232055664
70,1,253443376.0,32606.611328125,2534.107666015625,24.908931732177734
71,1,242357648.0,30441.80859375,2423.27197265625,23.300355911254883
72,1,244055408.0,26426.775390625,2440.289794921875,22.461841583251953
73,1,221281488.0,31406.77734375,2212.500732421875,23.764814376831055
74,1,201714400.0,27485.65234375,2016.869140625,25.366376876831055
75,1,232292032.0,33254.5859375,2322.587890625,27.44430160522461
76,1,217555632.0,26527.36328125,2175.291015625,26.622032165527344
77,1,195659936.0,32083.20703125,1956.278564453125,25.521499633789062
78,1,198748768.0,27115.03125,1987.2164306640625,22.349239349365234
79,1,169718640.0,25961.0078125,1696.9267578125,25.45520782470703
80,1,167751376.0,24820.21484375,1677.265625,26.705598831176758
81,1,164430800.0,23060.7890625,1644.077392578125,27.158245086669922
82,1,151153984.0,30996.0390625,1511.22998046875,28.184467315673828
83,1,147553616.0,26507.28125,1475.2711181640625,25.971763610839844
84,1,166108480.0,28334.67578125,1660.801513671875,28.37078285217285
85,1,140918864.0,27482.078125,1408.9136962890625,27.677825927734375
86,1,142359088.0,32662.564453125,1423.2642822265625,29.28472137451172
87,1,139107072.0,27101.328125,1390.7996826171875,26.630664825439453
88,1,149078064.0,29813.208984375,1490.4825439453125,25.946819305419922
89,1,184250608.0,32562.630859375,1842.180419921875,25.91976547241211
90,1,148624896.0,27422.53515625,1485.9747314453125,28.64227294921875
91,1,129543728.0,29333.94921875,1295.1439208984375,29.195045471191406
92,1,139838512.0,30385.0703125,1398.081298828125,26.936616897583008
93,1,137027728.0,29555.279296875,1369.9818115234375,29.380168914794922
94,1,136707056.0,28863.81640625,1366.7818603515625,27.646106719970703
95,1,135372624.0,29784.130859375,1353.4283447265625,31.37680435180664
96,1,119203216.0,30657.5234375,1191.7255859375,30.42304229736328
97,1,134168864.0,29284.19140625,1341.395751953125,29.118614196777344
98,1,137458624.0,25064.1171875,1374.33544921875,29.240488052368164
99,1,122469368.0,25284.265625,1224.4407958984375,30.09008026123047
100,1,118084272.0,28819.587890625,1180.5545654296875,31.741363525390625
101,1,121623800.0,25473.224609375,1215.9832763671875,31.994417190551758
102,1,130132896.0,28141.0390625,1301.0474853515625,32.639556884765625
103,1,116102144.0,32455.62890625,1160.6968994140625,30.570663452148438
104,1,122541968.0,30991.314453125,1225.1097412109375,30.389379501342773
105,1,107730016.0,28784.56640625,1077.0123291015625,32.533870697021484
