step,epoch,total_loss,content_loss,style_loss,tv_loss
1,1,15960990.0,17993.03515625,6312.423828125,26.343795776367188
2,1,37916904.0,10709.3125,15123.9248046875,6.972950458526611
3,1,10804051.0,10332.8017578125,4280.2890625,4.500886917114258
4,1,32039988.0,13019.8662109375,12763.916015625,4.411337852478027
5,1,12778455.0,11653.7109375,5064.76708984375,3.6650240421295166
6,1,10285031.0,10091.42578125,4073.646728515625,3.2185895442962646
7,1,9305048.0,9572.068359375,3683.73095703125,3.2617132663726807
8,1,9547685.0,8685.365234375,3784.33251953125,2.9697985649108887
9,1,9729958.0,8908.8427734375,3856.347900390625,3.143465995788574
10,1,9437590.0,10545.5556640625,3732.853515625,3.0399045944213867
11,1,9299901.0,10284.0341796875,3678.82421875,3.050732135772705
12,1,9261611.0,11042.5712890625,3660.47412109375,3.260183334350586
13,1,9371319.0,11753.515625,3701.513671875,3.0236968994140625
14,1,8896018.0,12179.90234375,3509.687744140625,3.425323963165283
15,1,9110514.0,12699.71484375,3593.406982421875,3.323596477508545
16,1,8708506.0,11532.25,3437.273681640625,3.5404176712036133
17,1,8577431.0,11559.6708984375,3384.733642578125,3.637155532836914
18,1,8571757.0,14322.8173828125,3371.41162109375,3.6650912761688232
19,1,8181638.5,13031.328125,3220.530029296875,4.206488132476807
20,1,7780114.0,16647.689453125,3045.454833984375,4.535524368286133
21,1,7795595.5,14695.63671875,3059.45556640625,4.109160423278809
22,1,7584817.0,15397.544921875,2972.336669921875,4.512345790863037
23,1,7466545.0,18199.90234375,2913.818359375,4.823920249938965
24,1,7747485.0,15427.052734375,3037.285888671875,4.471819877624512
25,1,6795540.5,19345.7578125,2640.833251953125,6.0285820960998535
26,1,6715167.5,20400.669921875,2604.46435546875,6.665570259094238
27,1,6779986.5,21432.46484375,2626.264892578125,6.259669780731201
28,1,6734900.0,20286.244140625,2612.81494140625,6.7752885818481445
29,1,6563285.0,17934.44140625,2553.576171875,7.014352798461914
30,1,6125532.0,22837.5859375,2358.8623046875,7.400015830993652
31,1,6414502.0,20639.5859375,2483.242431640625,6.710089206695557
32,1,6027537.5,22576.30859375,2320.709716796875,7.166596412658691
33,1,5959326.0,22974.1484375,2291.833740234375,7.7801899909973145
34,1,5418705.0,23655.38671875,2072.8603515625,9.18729305267334
35,1,5507640.0,23276.658203125,2109.949462890625,9.586099624633789
36,1,5414912.0,22815.9375,2074.700927734375,9.29659366607666
37,1,5296047.5,21364.91015625,2032.95947265625,9.085262298583984
38,1,5159309.0,22356.9296875,1974.2957763671875,9.197151184082031
39,1,5150714.0,23897.38671875,1964.696044921875,9.175308227539062
40,1,4919120.0,20709.6015625,1884.8096923828125,8.997919082641602
41,1,4699320.0,22748.923828125,1788.732421875,10.479961395263672
42,1,4884481.5,22836.484375,1862.4466552734375,11.098104476928711
43,1,4717709.0,21555.83203125,1800.8602294921875,10.818317413330078
44,1,4625840.0,23487.896484375,1756.3843994140625,11.421579360961914
45,1,4488231.5,23639.6875,1700.73388671875,11.796853065490723
46,1,4482693.5,22842.16796875,1701.7088623046875,12.241325378417969
47,1,4399565.0,23349.751953125,1666.427001953125,12.401283264160156
48,1,4398301.5,22984.162109375,1667.3839111328125,11.913070678710938
49,1,4316156.0,20688.85546875,1643.70703125,12.058435440063477
50,1,4201510.0,23626.9375,1586.09619140625,13.252994537353516
51,1,4204842.0,24094.021484375,1585.560791015625,12.81452751159668
52,1,4217111.0,23630.482421875,1592.322509765625,13.245322227478027
53,1,3991390.25,22284.599609375,1507.417724609375,12.886648178100586
54,1,3937859.75,24344.009765625,1477.7679443359375,13.91853141784668
55,1,3956991.75,21365.248046875,1497.335693359375,12.978063583374023
56,1,3988019.5,25813.98046875,1491.951904296875,14.565473556518555
57,1,3782293.75,24127.21875,1416.4085693359375,14.400835037231445
58,1,3652592.25,24130.03125,1364.516845703125,14.633404731750488
59,1,3889159.75,23157.908203125,1463.0323486328125,13.723301887512207
60,1,3557808.5,24261.162109375,1326.0787353515625,14.661931991577148
61,1,3498427.5,24398.1875,1301.7783203125,15.183706283569336
62,1,3589014.75,25994.28515625,1331.6287841796875,15.528274536132812
63,1,3331756.0,22777.267578125,1241.59326171875,14.943496704101562
64,1,3342203.0,22561.26171875,1246.6361083984375,16.105327606201172
65,1,3151362.75,21511.232421875,1174.500244140625,16.8118896484375
66,1,3367947.75,23966.40234375,1251.3134765625,17.584238052368164
67,1,3298525.5,23777.59375,1224.2998046875,17.478321075439453
68,1,3318665.0,24404.275390625,1229.848876953125,16.477981567382812
69,1,2979313.75,24549.091796875,1093.529052734375,18.99345588684082
70,1,3167905.5,22427.8671875,1177.45068359375,16.885101318359375
71,1,2887036.25,25797.390625,1051.6248779296875,18.22539520263672
72,1,2950381.0,23960.82421875,1084.30908203125,17.532207489013672
73,1,2759366.0,22225.875,1014.8428955078125,17.40010643005371
74,1,2660049.75,26367.783203125,958.548828125,18.527629852294922
75,1,2517863.0,23294.3125,913.968017578125,19.19938850402832
76,1,2588449.75,23047.609375,943.1895141601562,20.54833221435547
77,1,2442804.75,24728.65625,878.207275390625,20.603168487548828
78,1,2353600.25,23763.14453125,846.387451171875,20.173877716064453
79,1,2306027.75,23211.98828125,829.5631713867188,20.693286895751953
80,1,2239738.75,21726.697265625,808.98876953125,19.414365768432617
81,1,2148453.75,23547.9609375,765.189697265625,21.310718536376953
82,1,2083711.25,23003.521484375,741.4703979492188,21.714040756225586
83,1,1914519.75,22055.58984375,677.5855712890625,22.1881046295166
