step,epoch,total_loss,content_loss,style_loss,tv_loss
1,1,752278208.0,20442.5625,7522.578125,31.88623809814453
2,1,2939013376.0,16499.93359375,29389.970703125,9.681859016418457
3,1,732531520.0,22856.2265625,7325.0869140625,6.763253211975098
4,1,544816576.0,22818.396484375,5447.9375,5.227682113647461
5,1,551283968.0,25652.6171875,5512.5830078125,5.143561363220215
6,1,592032000.0,20566.669921875,5920.1142578125,4.3623199462890625
7,1,678172544.0,21248.98046875,6781.51318359375,5.424479961395264
8,1,568920064.0,24322.70703125,5688.95751953125,5.554415225982666
9,1,551994304.0,23617.421875,5519.70703125,4.1182475090026855
10,1,513445440.0,26928.70703125,5134.18505859375,5.19762659072876
11,1,467584192.0,27651.0625,4675.5654296875,5.71724271774292
12,1,438422208.0,29147.46875,4383.9306640625,6.68158483505249
13,1,405040032.0,27691.658203125,4050.12353515625,6.716406345367432
14,1,401695072.0,29278.8515625,4016.657958984375,6.785938262939453
15,1,369241728.0,32170.509765625,3692.095703125,7.544672012329102
16,1,387571840.0,26089.357421875,3875.45751953125,6.903895378112793
17,1,358939264.0,24126.1171875,3589.1513671875,7.491985321044922
18,1,326939264.0,31697.50390625,3269.075439453125,8.240962982177734
19,1,333326464.0,34685.01171875,3332.917724609375,9.74704647064209
20,1,310681472.0,31430.0546875,3106.50048828125,9.55601692199707
21,1,263464400.0,36159.03125,2634.282470703125,10.962547302246094
22,1,276579424.0,36633.15234375,2765.427734375,10.952252388000488
23,1,275541600.0,26483.51171875,2755.151123046875,9.088798522949219
24,1,258956816.0,36868.2265625,2589.199462890625,11.97081184387207
25,1,228682256.0,31280.4375,2286.509765625,11.723965644836426
26,1,231856656.0,30512.703125,2318.261474609375,12.335515975952148
27,1,239730112.0,26692.07421875,2397.0341796875,12.03721809387207
28,1,221837168.0,27279.07421875,2218.098876953125,13.073789596557617
29,1,215743760.0,29734.681640625,2157.140380859375,12.385068893432617
30,1,233833680.0,32376.62890625,2338.012939453125,13.29299545288086
31,1,275605856.0,23534.044921875,2755.823486328125,12.09554672241211
32,1,216386768.0,34547.125,2163.522216796875,14.861959457397461
33,1,197815648.0,31742.08984375,1977.8389892578125,13.399986267089844
34,1,177640992.0,31117.98046875,1776.0987548828125,14.946800231933594
35,1,182203312.0,28254.80078125,1821.7506103515625,13.785696029663086
36,1,189759616.0,24542.140625,1897.3507080078125,13.29194450378418
37,1,168108912.0,32429.06640625,1680.7647705078125,15.301259994506836
38,1,172399744.0,31530.765625,1723.68212890625,14.192298889160156
39,1,170289680.0,29711.3203125,1702.599609375,14.815290451049805
40,1,177188320.0,27216.638671875,1771.6109619140625,15.750211715698242
41,1,180884416.0,25239.513671875,1808.591796875,13.425348281860352
42,1,157338432.0,33149.01171875,1573.0528564453125,16.60544776916504
43,1,169713808.0,31432.02734375,1696.82373046875,16.032943725585938
44,1,167013904.0,27360.98828125,1669.865478515625,14.974300384521484
45,1,162318816.0,29301.095703125,1622.895263671875,13.87483024597168
46,1,147743648.0,32115.85546875,1477.1153564453125,16.038244247436523
47,1,148382512.0,28274.3359375,1483.5423583984375,14.678182601928711
48,1,163732320.0,30663.23046875,1637.0166015625,17.726497650146484
49,1,137107248.0,31883.85546875,1370.753662109375,17.6749267578125
50,1,144583680.0,26229.970703125,1445.5745849609375,14.87216567993164
51,1,152571264.0,27898.13671875,1525.43359375,14.722990036010742
52,1,150769280.0,32641.685546875,1507.366455078125,16.25111198425293
53,1,128728320.0,33377.3515625,1286.949462890625,18.006614685058594
54,1,154414944.0,29538.802734375,1543.8541259765625,18.062870025634766
55,1,134201456.0,30253.1796875,1341.7120361328125,15.70077133178711
56,1,139087248.0,34807.359375,1390.5244140625,18.262052536010742
57,1,130904056.0,36250.75,1308.6781005859375,17.72681999206543
58,1,129327960.0,29309.4609375,1292.9864501953125,16.463455200195312
59,1,115933688.0,34168.3671875,1158.9952392578125,18.188573837280273
60,1,127705400.0,33717.42578125,1276.716796875,17.537092208862305
61,1,111835624.0,33723.8359375,1118.01904296875,17.919174194335938
